file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
162036957.png,20.0,0.9376047,1331,502,1625,502,1625,767,1331,767
095226415.png,24.0,0.975658,720,172,949,172,949,446,720,446
135828198.png,31.0,0.97656506,823,119,1067,119,1067,368,823,368
102107770.png,11.0,0.9865086,778,174,1056,174,1056,507,778,507
104713757.png,23.0,0.9789767,462,402,696,402,696,654,462,654
094337207.png,27.0,0.98053545,419,540,676,540,676,841,419,841
094337207.png,14.0,0.93897843,1057,48,1309,48,1309,270,1057,270
094337207.png,15.0,0.8013813,0,0,110,0,110,95,0,95
134745322.png,17.0,0.9825075,1208,237,1490,237,1490,538,1208,538
152056364.png,31.0,0.91686463,1189,267,1463,267,1463,516,1189,516
124738212.png,31.0,0.813797,426,373,689,373,689,622,426,622
165542218.png,31.0,0.93610203,702,105,952,105,952,335,702,335
165542218.png,22.0,0.8199412,729,408,946,408,946,674,729,674
123515464.png,7.0,0.802838,892,581,1168,581,1168,876,892,876
085636462.png,4.0,0.9310111,786,245,1015,245,1015,486,786,486
125243894.png,5.0,0.9663992,1115,72,1376,72,1376,306,1115,306
125243894.png,15.0,0.901971,1458,749,1768,749,1768,1072,1458,1072
110209847.png,6.0,0.9480336,718,103,974,103,974,340,718,340
091043311.png,23.0,0.9739308,1219,431,1466,431,1466,685,1219,685
125053465.png,17.0,0.9845546,1203,159,1495,159,1495,471,1203,471
145608840.png,31.0,0.9442442,1454,732,1759,732,1759,1024,1454,1024
125223214.png,14.0,0.96852434,1263,345,1541,345,1541,594,1263,594
102937511.png,12.0,0.9757002,1253,374,1527,374,1527,621,1253,621
081109652.png,31.0,0.9723852,1130,183,1393,183,1393,434,1130,434
092640579.png,21.0,0.9818579,1182,316,1475,316,1475,642,1182,642
133837777.png,22.0,0.9779869,903,408,1136,408,1136,660,903,660
131747654.png,19.0,0.9319785,1043,512,1310,512,1310,772,1043,772
143217728.png,0.0,0.96157545,548,714,832,714,832,997,548,997
143217728.png,7.0,0.93203175,353,49,602,49,602,295,353,295
143217728.png,12.0,0.83664334,1185,248,1459,248,1459,495,1185,495
150812817.png,5.0,0.8941438,1299,504,1583,504,1583,756,1299,756
140942895.png,24.0,0.978373,483,466,728,466,728,763,483,763
170616163.png,29.0,0.97267,1106,36,1344,36,1344,276,1106,276
170616163.png,27.0,0.78079975,1074,868,1370,868,1370,1080,1074,1080
094358678.png,25.0,0.9832144,765,287,1036,287,1036,584,765,584
153132709.png,12.0,0.88067657,420,110,646,110,646,333,420,333
153542777.png,0.0,0.9464607,744,40,989,40,989,269,744,269
171425306.png,15.0,0.9629765,410,569,681,569,681,831,410,831
171425306.png,32.0,0.83842254,1069,0,1301,0,1301,242,1069,242
093027945.png,22.0,0.9766822,700,142,922,142,922,376,700,376
100559292.png,11.0,0.97643876,1338,526,1663,526,1663,900,1338,900
133628603.png,20.0,0.95191085,566,764,856,764,856,1052,566,1052
102328905.png,13.0,0.97766405,801,328,1060,328,1060,577,801,577
093129918.png,7.0,0.9695062,888,622,1162,622,1162,926,888,926
101215549.png,4.0,0.96569985,747,71,983,71,983,327,747,327
145307671.png,0.0,0.7291231,1186,180,1414,180,1414,412,1186,412
103535772.png,13.0,0.82964814,957,169,1206,169,1206,406,957,406
103535772.png,5.0,0.80614805,959,170,1204,170,1204,386,959,386
090036257.png,16.0,0.97929996,1045,42,1322,42,1322,335,1045,335
150201548.png,31.0,0.94055957,476,542,755,542,755,813,476,813
150201548.png,5.0,0.76557815,475,543,755,543,755,812,475,812
130212871.png,31.0,0.8644161,750,103,993,103,993,341,750,341
072216311.png,33.0,0.97778404,1074,139,1330,139,1330,400,1074,400
112100023.png,6.0,0.97913605,1055,99,1318,99,1318,329,1055,329
143023351.png,6.0,0.9163609,758,16,1010,16,1010,245,758,245
143325059.png,18.0,0.9081334,811,258,1066,258,1066,493,811,493
144344109.png,17.0,0.97712755,1220,252,1502,252,1502,552,1220,552
134109434.png,7.0,0.9731005,697,69,968,69,968,348,697,348
085152060.png,19.0,0.9757155,521,659,807,659,807,936,521,936
085821211.png,25.0,0.98283005,1130,310,1415,310,1415,615,1130,615
082630403.png,32.0,0.97156066,1025,13,1281,13,1281,272,1025,272
143025557.png,8.0,0.7946879,975,605,1253,605,1253,866,975,866
112353254.png,11.0,0.9770727,512,489,813,489,813,877,512,877
122553975.png,7.0,0.977777,1086,0,1355,0,1355,265,1086,265
114447077.png,7.0,0.93719095,1193,252,1473,252,1473,557,1193,557
114447077.png,17.0,0.83251464,1192,251,1473,251,1473,558,1192,558
121901776.png,14.0,0.92394394,618,165,853,165,853,400,618,400
093344217.png,11.0,0.97957337,759,148,1033,148,1033,479,759,479
174310624.png,0.0,0.9702084,364,400,630,400,630,658,364,658
170905962.png,4.0,0.9719678,794,216,1041,216,1041,485,794,485
070638309.png,3.0,0.94923383,1034,84,1286,84,1286,337,1034,337
114113409.png,5.0,0.9671348,760,135,1018,135,1018,372,760,372
114113409.png,11.0,0.9054996,349,5,576,5,576,267,349,267
105855432.png,22.0,0.9420188,811,274,1036,274,1036,512,811,512
095725284.png,5.0,0.9806669,449,553,732,553,732,824,449,824
083935946.png,12.0,0.9548903,1072,10,1315,10,1315,228,1072,228
083935946.png,27.0,0.9122315,940,660,1221,660,1221,973,940,973
143535154.png,15.0,0.96093863,1057,67,1315,67,1315,286,1057,286
135340180.png,29.0,0.974282,776,67,1005,67,1005,307,776,307
121943219.png,22.0,0.9585918,450,166,664,166,664,397,450,397
112657783.png,29.0,0.9793488,1393,761,1688,761,1688,1063,1393,1063
094232722.png,22.0,0.9712422,679,125,895,125,895,362,679,362
174702928.png,31.0,0.91986483,676,56,915,56,915,282,676,282
174702928.png,27.0,0.8401436,255,0,473,0,473,143,255,143
174702928.png,5.0,0.8327047,1324,589,1621,589,1621,833,1324,833
170620163.png,29.0,0.97075385,699,76,931,76,931,320,699,320
100812625.png,12.0,0.9589988,675,113,913,113,913,332,675,332
120218928.png,31.0,0.965085,685,127,930,127,930,375,685,375
130039561.png,17.0,0.73987734,782,139,1018,139,1018,355,782,355
133524491.png,31.0,0.96533585,410,414,667,414,667,681,410,681
112353714.png,27.0,0.9215399,1367,544,1618,544,1618,801,1367,801
114102837.png,17.0,0.97961915,770,159,1048,159,1048,468,770,468
113321203.png,17.0,0.92005116,1207,279,1494,279,1494,585,1207,585
130803769.png,32.0,0.9624725,463,355,719,355,719,637,463,637
130803769.png,22.0,0.88159865,801,234,1050,234,1050,523,801,523
160229235.png,32.0,0.96760464,772,87,1027,87,1027,349,772,349
124512651.png,7.0,0.9800702,1144,30,1419,30,1419,307,1144,307
162329266.png,31.0,0.9314257,1150,190,1410,190,1410,443,1150,443
095610331.png,29.0,0.9777344,1018,0,1255,0,1255,234,1018,234
142629176.png,15.0,0.97151494,726,0,972,0,972,222,726,222
142629176.png,6.0,0.95816696,1234,308,1512,308,1512,562,1234,562
151211054.png,1.0,0.9601289,567,803,858,803,858,1080,567,1080
151211054.png,4.0,0.9277846,1221,201,1475,201,1475,474,1221,474
151211054.png,29.0,0.92527175,1222,200,1475,200,1475,474,1222,474
095800714.png,28.0,0.9392398,445,125,685,125,685,391,445,391
110448846.png,10.0,0.9440385,821,385,1091,385,1091,631,821,631
133806367.png,31.0,0.9541833,1196,213,1467,213,1467,451,1196,451
133806367.png,33.0,0.7164122,930,448,1200,448,1200,729,930,729
110603478.png,13.0,0.8839533,1126,87,1375,87,1375,314,1126,314
105336737.png,24.0,0.9760842,1183,181,1420,181,1420,458,1183,458
082257489.png,27.0,0.9767719,1203,324,1469,324,1469,602,1203,602
125118366.png,33.0,0.96740156,1213,117,1463,117,1463,383,1213,383
095210270.png,30.0,0.96596634,809,380,1066,380,1066,626,809,626
134721515.png,6.0,0.96038395,1148,60,1411,60,1411,294,1148,294
120339590.png,24.0,0.9024869,808,124,1034,124,1034,391,808,391
182014742.png,14.0,0.91729766,898,636,1173,636,1173,913,898,913
182014742.png,32.0,0.8686779,342,337,592,337,592,600,342,600
182014742.png,29.0,0.85286665,339,336,592,336,592,600,339,600
083238992.png,22.0,0.93819594,1270,602,1522,602,1522,865,1270,865
103214106.png,13.0,0.91920745,1086,83,1336,83,1336,314,1086,314
115931090.png,11.0,0.9753812,1182,145,1467,145,1467,479,1182,479
115931090.png,22.0,0.9059936,378,161,616,161,616,459,378,459
115931090.png,22.0,0.76439095,864,398,1107,398,1107,669,864,669
172156074.png,20.0,0.95502836,374,362,633,362,633,618,374,618
172156074.png,1.0,0.7216072,375,363,633,363,633,618,375,618
130623370.png,17.0,0.98268545,1095,0,1371,0,1371,297,1095,297
090409803.png,29.0,0.95530653,307,147,550,147,550,406,307,406
142256578.png,5.0,0.77706057,892,117,1130,117,1130,347,892,347
124548559.png,25.0,0.8004881,1133,71,1395,71,1395,349,1133,349
122637362.png,3.0,0.9352551,739,43,979,43,979,295,739,295
173423690.png,32.0,0.976763,366,341,634,341,634,622,366,622
083222483.png,10.0,0.9611402,1306,648,1607,648,1607,921,1306,921
145056868.png,32.0,0.86599797,770,87,1022,87,1022,344,770,344
091705547.png,16.0,0.9664659,1087,108,1373,108,1373,410,1087,410
121531079.png,19.0,0.73672354,767,135,1018,135,1018,370,767,370
082805016.png,22.0,0.97644377,801,116,1017,116,1017,348,801,348
104218922.png,22.0,0.8549257,1442,656,1716,656,1716,947,1442,947
104218922.png,0.0,0.72182864,605,498,844,498,844,743,605,743
101129586.png,15.0,0.9545138,1229,365,1523,365,1523,625,1229,625
101129586.png,7.0,0.95063925,951,648,1202,648,1202,912,951,912
161548182.png,18.0,0.93773323,707,115,954,115,954,346,707,346
143947993.png,15.0,0.97271913,1091,17,1345,17,1345,239,1091,239
175920815.png,32.0,0.9717126,319,138,568,138,568,408,319,408
120714143.png,17.0,0.9838679,1139,69,1424,69,1424,374,1139,374
120714143.png,11.0,0.8147184,989,593,1263,593,1263,926,989,926
172424849.png,15.0,0.97725236,1347,698,1659,698,1659,970,1347,970
172424849.png,17.0,0.973725,921,691,1224,691,1224,1026,921,1026
082959662.png,0.0,0.86121786,1218,300,1457,300,1457,545,1218,545
082959662.png,22.0,0.73729265,660,42,906,42,906,329,660,329
151715229.png,29.0,0.97925067,728,59,961,59,961,301,728,301
093516192.png,17.0,0.8907277,375,228,619,228,619,472,375,472
093516192.png,31.0,0.8703432,374,229,619,229,619,472,374,472
125038028.png,26.0,0.97675586,1297,369,1590,369,1590,673,1297,673
105239628.png,33.0,0.95824075,726,117,971,117,971,371,726,371
104142090.png,15.0,0.9785951,737,136,990,136,990,363,737,363
161009912.png,5.0,0.87863475,1219,291,1487,291,1487,540,1219,540
120839803.png,6.0,0.9808858,1151,191,1427,191,1427,436,1151,436
154316557.png,13.0,0.9591974,721,29,961,29,961,251,721,251
090919433.png,17.0,0.9280755,1232,408,1524,408,1524,721,1232,721
143038660.png,12.0,0.849408,302,109,537,109,537,335,302,335
174839862.png,18.0,0.94691324,944,729,1238,729,1238,1000,944,1000
125323263.png,0.0,0.8895445,429,325,657,325,657,570,429,570
093308630.png,8.0,0.97955304,1445,787,1749,787,1749,1063,1445,1063
125035262.png,5.0,0.9481159,1199,176,1464,176,1464,414,1199,414
125035262.png,2.0,0.9254313,1004,699,1261,699,1261,969,1004,969
125035262.png,6.0,0.91668886,1199,176,1465,176,1465,414,1199,414
070203878.png,25.0,0.97668856,1348,635,1662,635,1662,966,1348,966
142338719.png,5.0,0.72825503,717,100,968,100,968,338,717,338
114539074.png,6.0,0.9816465,753,95,1012,95,1012,331,753,331
114539074.png,27.0,0.91130775,515,452,763,452,763,719,515,719
114539074.png,30.0,0.9071542,322,0,547,0,547,122,322,122
143813959.png,17.0,0.97903687,700,0,967,0,967,275,700,275
154958320.png,18.0,0.9667956,1147,170,1408,170,1408,405,1147,405
132525094.png,26.0,0.9479392,546,532,829,532,829,854,546,854
114154910.png,15.0,0.9762699,724,79,971,79,971,299,724,299
163356700.png,1.0,0.7287875,1417,685,1704,685,1704,948,1417,948
142229879.png,15.0,0.9770245,1061,0,1310,0,1310,217,1061,217
154921287.png,15.0,0.9744753,1097,86,1357,86,1357,316,1097,316
123835287.png,28.0,0.9247245,1163,125,1418,125,1418,378,1163,378
121729377.png,24.0,0.9679691,532,126,750,126,750,399,532,399
103953127.png,14.0,0.96718377,1143,251,1408,251,1408,495,1143,495
101917971.png,12.0,0.9643141,1015,43,1259,43,1259,267,1015,267
093332951.png,6.0,0.9650019,683,87,924,87,924,303,683,303
110338241.png,14.0,0.92217404,748,436,1002,436,1002,684,748,684
132117194.png,28.0,0.95366865,1150,52,1406,52,1406,311,1150,311
132117194.png,11.0,0.93844795,881,346,1183,346,1183,722,881,722
115354586.png,25.0,0.97550756,1196,194,1470,194,1470,487,1196,487
112943588.png,11.0,0.97506434,1185,153,1471,153,1471,486,1185,486
114951216.png,5.0,0.92083883,1170,265,1434,265,1434,512,1170,512
140252528.png,12.0,0.8956064,1160,117,1420,117,1420,350,1160,350
081246791.png,4.0,0.8927512,722,150,961,150,961,411,722,411
130536102.png,23.0,0.84478366,1153,189,1379,189,1379,425,1153,425
100158738.png,19.0,0.7509334,428,485,697,485,697,746,428,746
123556544.png,23.0,0.9447683,1262,321,1501,321,1501,564,1262,564
123556544.png,11.0,0.812376,747,107,978,107,978,366,747,366
114049246.png,25.0,0.97418696,1192,184,1465,184,1465,474,1192,474
155522727.png,28.0,0.9569255,1177,186,1439,186,1439,447,1177,447
155522727.png,24.0,0.87883687,845,148,1112,148,1112,593,845,593
094904790.png,5.0,0.96694964,728,257,996,257,996,509,728,509
071020846.png,16.0,0.9801158,1244,400,1562,400,1562,732,1244,732
110611112.png,17.0,0.97705233,463,447,761,447,761,784,463,784
173421119.png,11.0,0.74725103,1149,76,1390,76,1390,401,1149,401
173421119.png,15.0,0.74268514,1437,730,1743,730,1743,1006,1437,1006
150350541.png,17.0,0.9803525,814,135,1077,135,1077,424,814,424
085135466.png,25.0,0.96843433,1144,298,1430,298,1430,599,1144,599
085135466.png,28.0,0.93040526,881,608,1111,608,1111,923,881,923
102548360.png,23.0,0.90866816,914,604,1161,604,1161,864,914,864
180801027.png,1.0,0.8111705,1128,186,1391,186,1391,420,1128,420
081325956.png,20.0,0.94535995,881,648,1173,648,1173,925,881,925
150532554.png,22.0,0.97457933,515,250,738,250,738,488,515,488
091347169.png,32.0,0.974214,1085,131,1334,131,1334,385,1085,385
132427899.png,33.0,0.9439213,897,108,1167,108,1167,365,897,365
144546076.png,24.0,0.86943257,746,15,986,15,986,270,746,270
144546076.png,5.0,0.8640912,1301,413,1585,413,1585,669,1301,669
144546076.png,6.0,0.730457,1302,412,1585,412,1585,669,1302,669
160430204.png,14.0,0.9004608,940,612,1228,612,1228,882,940,882
113620779.png,14.0,0.9324001,1332,654,1629,654,1629,928,1332,928
104912635.png,9.0,0.9727683,1105,90,1352,90,1352,312,1105,312
083138802.png,18.0,0.94689196,718,106,966,106,966,335,718,335
112206723.png,22.0,0.917176,1261,332,1510,332,1510,614,1261,614
112206723.png,19.0,0.843329,791,149,1046,149,1046,381,791,381
131208185.png,33.0,0.9557283,828,223,1079,223,1079,489,828,489
131208185.png,15.0,0.863104,1467,785,1787,785,1787,1080,1467,1080
134417942.png,4.0,0.9073765,739,0,975,0,975,247,739,247
134417942.png,29.0,0.7575245,739,0,975,0,975,247,739,247
122543572.png,22.0,0.9688788,1265,272,1496,272,1496,512,1265,512
113612037.png,12.0,0.936425,764,137,1017,137,1017,371,764,371
113132770.png,19.0,0.7617141,1371,563,1670,563,1670,830,1371,830
143231755.png,6.0,0.8909003,921,573,1211,573,1211,854,921,854
143231755.png,31.0,0.8580244,920,573,1211,573,1211,855,920,855
150732379.png,11.0,0.7484956,1098,14,1356,14,1356,246,1098,246
102556130.png,22.0,0.97369224,738,104,952,104,952,339,738,339
112007586.png,30.0,0.97257805,1127,127,1376,127,1376,356,1127,356
081255978.png,8.0,0.97774464,1108,472,1391,472,1391,720,1108,720
115649679.png,6.0,0.9820332,969,576,1272,576,1272,846,969,846
115649679.png,6.0,0.97930557,467,533,741,533,741,800,467,800
123142233.png,4.0,0.95815307,1174,119,1424,119,1424,380,1174,380
123142233.png,22.0,0.9453521,745,354,984,354,984,630,745,630
135057015.png,24.0,0.90453446,437,246,664,246,664,523,437,523
135057015.png,11.0,0.9023183,1421,517,1773,517,1773,1007,1421,1007
114304734.png,7.0,0.9373402,1184,254,1471,254,1471,555,1184,555
172644282.png,1.0,0.97238547,421,529,678,529,678,781,421,781
115638336.png,23.0,0.7306419,1145,163,1371,163,1371,399,1145,399
113607288.png,1.0,0.9781279,1168,234,1434,234,1434,473,1168,473
125336044.png,6.0,0.97364944,480,353,746,353,746,609,480,609
100201949.png,21.0,0.96607643,1247,404,1545,404,1545,733,1247,733
100201949.png,11.0,0.7569351,660,0,910,0,910,142,660,142
093921325.png,7.0,0.97721547,1086,57,1359,57,1359,336,1086,336
132056621.png,33.0,0.70013213,1166,92,1416,92,1416,344,1166,344
103750273.png,4.0,0.89479935,450,325,699,325,699,600,450,600
165417046.png,15.0,0.78996855,714,98,950,98,950,327,714,327
165417046.png,11.0,0.7197385,1337,523,1622,523,1622,837,1337,837
113614769.png,15.0,0.9736177,873,490,1150,490,1150,744,873,744
171347398.png,31.0,0.8266667,729,200,987,200,987,440,729,440
171347398.png,4.0,0.75651884,946,636,1224,636,1224,933,946,933
174847839.png,30.0,0.9501135,315,199,560,199,560,435,315,435
145305373.png,15.0,0.97670096,1069,3,1324,3,1324,227,1069,227
091203931.png,9.0,0.84698856,668,34,906,34,906,254,668,254
091203931.png,12.0,0.7652937,668,34,906,34,906,254,668,254
162418956.png,15.0,0.94319826,1079,23,1335,23,1335,244,1079,244
161424413.png,14.0,0.90710133,459,336,709,336,709,582,459,582
080048868.png,18.0,0.9618377,1328,597,1629,597,1629,866,1328,866
091953274.png,18.0,0.9133771,868,521,1147,521,1147,780,868,780
170355992.png,17.0,0.9524055,714,107,962,107,962,343,714,343
093356500.png,31.0,0.9792852,1251,408,1530,408,1530,678,1251,678
141346171.png,32.0,0.92653656,1449,740,1754,740,1754,1073,1449,1073
141346171.png,24.0,0.91015476,767,8,988,8,988,258,767,258
141346171.png,7.0,0.8668939,1448,740,1756,740,1756,1050,1448,1050
103214970.png,13.0,0.97650605,1276,478,1561,478,1561,732,1276,732
075135239.png,5.0,0.9461417,764,213,1017,213,1017,443,764,443
174729129.png,15.0,0.97687554,788,457,1064,457,1064,714,788,714
102705044.png,13.0,0.93685967,434,422,688,422,688,666,434,666
101205847.png,25.0,0.8487757,1310,605,1625,605,1625,931,1310,931
132544751.png,13.0,0.9343424,492,651,765,651,765,920,492,920
134623884.png,29.0,0.97342527,1151,62,1392,62,1392,303,1151,303
102335303.png,17.0,0.9789185,1145,70,1427,70,1427,372,1145,372
170507697.png,6.0,0.88491756,817,373,1080,373,1080,622,817,622
170507697.png,30.0,0.87133944,816,373,1080,373,1080,622,816,622
173256053.png,7.0,0.9615861,785,276,1062,276,1062,563,785,563
173256053.png,5.0,0.90588105,411,462,669,462,669,724,411,724
145613214.png,17.0,0.9676129,1132,104,1409,104,1409,397,1132,397
114753644.png,13.0,0.9652061,1076,402,1365,402,1365,653,1076,653
114753644.png,14.0,0.91708475,1075,402,1365,402,1365,652,1075,652
113547074.png,31.0,0.9420827,506,152,774,152,774,393,506,393
132446058.png,31.0,0.97397757,1171,113,1426,113,1426,360,1171,360
111257750.png,15.0,0.9762557,1354,587,1664,587,1664,868,1354,868
111257750.png,6.0,0.898733,896,497,1171,497,1171,756,896,756
111257750.png,14.0,0.8918213,895,498,1170,498,1170,756,895,756
183744509.png,1.0,0.96145296,911,697,1205,697,1205,979,911,979
140232039.png,31.0,0.9473767,1125,84,1376,84,1376,323,1125,323
105326300.png,9.0,0.8757214,1319,454,1597,454,1597,702,1319,702
105326300.png,13.0,0.74408567,1319,454,1598,454,1598,703,1319,703
104044520.png,11.0,0.98087424,846,177,1129,177,1129,513,846,513
140100874.png,1.0,0.93037903,1083,104,1341,104,1341,342,1083,342
170140124.png,32.0,0.88503206,721,102,1013,102,1013,419,721,419
170140124.png,30.0,0.8299354,961,754,1260,754,1260,1031,961,1031
170140124.png,11.0,0.8026707,734,89,1029,89,1029,379,734,379
110119528.png,6.0,0.94770133,896,471,1174,471,1174,727,896,727
163624431.png,10.0,0.82442886,1132,120,1392,120,1392,344,1132,344
102918539.png,21.0,0.9601561,1114,62,1382,62,1382,357,1114,357
102918539.png,11.0,0.917012,1382,594,1659,594,1659,914,1382,914
084006712.png,16.0,0.98507786,1127,188,1420,188,1420,493,1127,493
160511120.png,5.0,0.95450956,1382,593,1680,593,1680,863,1382,863
160511120.png,17.0,0.887679,1196,130,1453,130,1453,389,1196,389
160511120.png,6.0,0.7127081,1383,593,1681,593,1681,862,1383,862
075756606.png,32.0,0.9718703,1153,198,1424,198,1424,472,1153,472
131040122.png,31.0,0.95926285,1186,176,1445,176,1445,426,1186,426
081048879.png,20.0,0.96596056,1343,730,1660,730,1660,1016,1343,1016
143607219.png,7.0,0.84288234,738,701,999,701,999,1010,738,1010
